,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-0.14411556720733643,0.10378534346818924,0.03617846593260765,-0.0730765238404274,-0.09273281693458557,-0.0075037372298538685,-0.05405750125646591,-0.10245637595653534,0.18515770137310028,-0.1054779514670372,0.0873703584074974,0.06785234808921814,-0.11850182712078094,-0.056160539388656616,-0.02205606922507286,0.04489055275917053,-0.1973431259393692,-0.12286752462387085,-0.045838721096515656,-0.09115159511566162,0.011860269121825695,0.0768887996673584,0.01815078780055046,0.020630717277526855,-0.17694145441055298,-0.2827584147453308,-0.1563292294740677,-0.08055904507637024,0.12039202451705933,-0.09328821301460266,-0.010032868944108486,0.023115549236536026,-0.1763860136270523,-0.06414704769849777,0.02022418938577175,0.07587967067956924,-0.016634292900562286,0.005754536017775536,0.17777667939662933,0.02133364975452423,-0.1377161741256714,0.058453623205423355,0.07465960085391998,0.3262920081615448,0.21605153381824493,0.11218760907649994,-0.0051855966448783875,-0.0642673671245575,0.14144288003444672,-0.2411099374294281,0.12556183338165283,0.1478492021560669,-0.049269989132881165,0.015520871616899967,0.16155487298965454,-0.13347890973091125,-0.01340233813971281,0.02333156019449234,-0.17460452020168304,0.08212351053953171,0.03141859173774719,-0.01121140830218792,-0.04409843310713768,0.02202664501965046,0.1509656310081482,0.13915269076824188,-0.03634040802717209,-0.18040263652801514,0.16649484634399414,-0.24590668082237244,-0.04754078388214111,0.059324588626623154,-0.04717347025871277,-0.09854365885257721,-0.2826526463031769,0.021158363670110703,0.45049145817756653,0.18320737779140472,-0.08083583414554596,0.1448248028755188,-0.04033526033163071,-0.08278554677963257,0.1516515016555786,0.05616160109639168,-0.15273185074329376,0.07438153028488159,-0.05999424308538437,0.107648104429245,0.19615504145622253,0.05846847593784332,-0.05158957093954086,0.1999426782131195,0.0614546537399292,0.007488352246582508,0.11457300186157227,0.051644764840602875,-0.11920329928398132,-0.06808871775865555,-0.19998884201049805,-0.07246565818786621,0.1637491136789322,-0.01142346952110529,0.04337047040462494,0.17539002001285553,-0.16365404427051544,0.16612830758094788,0.009873349219560623,-0.0652516707777977,-0.04509366303682327,0.037236034870147705,-0.1471264809370041,-0.005488298833370209,0.13445322215557098,-0.24428190290927887,0.16932053864002228,0.12021994590759277,-0.06912193447351456,0.12864135205745697,0.10847271978855133,0.025466207414865494,0.009445471689105034,0.010851804167032242,-0.05422815680503845,-0.10958299785852432,0.0218748040497303,-0.0051235631108284,0.1252739578485489,0.04453609138727188
1,-0.06632678955793381,0.12489470094442368,-0.0463886596262455,-0.04712672531604767,-0.1596899926662445,-0.0009441804140806198,0.009785937145352364,-0.0877564400434494,0.19054275751113892,-0.022447027266025543,0.07844533026218414,-0.05534639209508896,-0.2172374725341797,-0.035653285682201385,-0.010909641161561012,0.09870295226573944,-0.20884624123573303,-0.1685447096824646,-0.08336145430803299,-0.12944410741329193,0.0006360190454870462,-0.0011552777141332626,0.0028381822630763054,0.09374105930328369,-0.14255578815937042,-0.3059064745903015,-0.09331050515174866,-0.06902285665273666,0.12303858250379562,-0.15338394045829773,-0.05101478472352028,0.014730258844792843,-0.2558758556842804,-0.15884125232696533,0.002905319444835186,0.09171988070011139,0.009745579212903976,-0.05094395577907562,0.1280212104320526,0.021881941705942154,-0.14762112498283386,0.03505352884531021,0.02337966114282608,0.33133167028427124,0.21766796708106995,0.07605810463428497,0.0020274724811315536,-0.01946936547756195,0.07921088486909866,-0.2219945639371872,0.08504194021224976,0.13628090918064117,0.010109901428222656,-0.001820010133087635,0.06708216667175293,-0.11240006238222122,-0.022386208176612854,0.12968303263187408,-0.16565917432308197,0.11784389615058899,0.12227295339107513,-0.0605226531624794,0.024732086807489395,-0.03425997495651245,0.20338796079158783,0.06710588932037354,-0.02812066115438938,-0.1652047336101532,0.15653645992279053,-0.2218324840068817,-0.0789029523730278,0.005532700568437576,-0.031917229294776917,-0.10536196827888489,-0.3733533024787903,0.03405219316482544,0.43655261397361755,0.15599386394023895,-0.1616871953010559,0.038516703993082047,-0.04881792888045311,-0.003646881552413106,0.16883023083209991,0.04616566002368927,-0.08976103365421295,0.03689166158437729,-0.17134839296340942,0.08202649652957916,0.24678529798984528,0.048864107578992844,-0.09248704463243484,0.17469145357608795,0.004721198230981827,-0.016875628381967545,0.10264817625284195,0.10002104192972183,-0.12362183630466461,-0.024974726140499115,-0.1743503361940384,-0.004955708049237728,0.10901952534914017,-0.07163199782371521,-0.028927844017744064,0.17522388696670532,-0.12410688400268555,0.10758021473884583,-0.020423002541065216,-0.04918811470270157,-0.12153631448745728,-0.0037292051129043102,-0.15506739914417267,-0.0014609203208237886,0.1962876319885254,-0.2668113708496094,0.18570147454738617,0.2116861641407013,-0.03422773256897926,0.09077093005180359,0.03730493038892746,0.0013820929452776909,0.015893656760454178,-0.023535259068012238,-0.11297907680273056,-0.12160932272672653,0.018747761845588684,-0.052787717431783676,0.12235970050096512,0.08015958219766617
2,-0.11039753258228302,0.12170319259166718,0.011490963399410248,-0.08136012405157089,-0.055680155754089355,0.027439966797828674,-0.020889516919851303,-0.056421540677547455,0.21412724256515503,-0.07388997822999954,0.17261512577533722,0.0422857291996479,-0.14772863686084747,-0.07485054433345795,-0.027860112488269806,0.12054681777954102,-0.1798241138458252,-0.10962217301130295,-0.08721233159303665,-0.04342920333147049,0.019800178706645966,0.05752626433968544,-0.03195764869451523,0.004563190508633852,-0.1445668637752533,-0.3152800500392914,-0.1030617505311966,-0.05421695113182068,0.10423855483531952,-0.1283029168844223,0.06175052747130394,0.07165390998125076,-0.18544749915599823,-0.05234992504119873,0.03961992263793945,0.10918538272380829,-0.03837047889828682,-0.017218807712197304,0.21291208267211914,0.08375713974237442,-0.16044889390468597,0.04786950722336769,0.04762445017695427,0.33527401089668274,0.22200816869735718,0.04016370326280594,-0.0001742132008075714,-0.06988469511270523,0.1735861450433731,-0.22132697701454163,0.1387481689453125,0.13911700248718262,0.062166620045900345,0.04955710470676422,0.17250403761863708,-0.11879026889801025,0.01668952777981758,0.1090049296617508,-0.18680506944656372,0.038306932896375656,0.0925666093826294,0.015063555911183357,-0.06801741570234299,-0.001125738606788218,0.11318659782409668,0.06766456365585327,-0.0771799087524414,-0.17641790211200714,0.2009526640176773,-0.11573269218206406,-0.040701139718294144,0.06277881562709808,-0.07532747089862823,-0.14468833804130554,-0.27923429012298584,0.10240253061056137,0.42357137799263,0.19106779992580414,-0.15665091574192047,0.09239692986011505,-0.008248839527368546,-0.07130880653858185,0.13108888268470764,0.051028262823820114,-0.09843238443136215,-0.004343155771493912,-0.058556318283081055,0.06138230487704277,0.14789319038391113,0.09730108082294464,-0.058406900614500046,0.1949189305305481,0.016255633905529976,-0.017473377287387848,0.041453324258327484,0.01285129226744175,-0.11555059254169464,-0.0017938031814992428,-0.2051580548286438,-0.10863211005926132,0.13052892684936523,0.005511329974979162,0.007781266234815121,0.17635568976402283,-0.1560460329055786,0.21750645339488983,0.031225651502609253,0.004985472187399864,-0.006320700980722904,0.0380210317671299,-0.15380628407001495,0.03646797686815262,0.1363249272108078,-0.23417909443378448,0.18170219659805298,0.08115142583847046,-0.024019230157136917,0.07732617110013962,0.17008435726165771,0.036991290748119354,0.05579055845737457,-0.013379602693021297,-0.16608892381191254,-0.10419003665447235,0.0353463813662529,-0.003728053532540798,0.08830217272043228,0.027678268030285835
3,-0.09055789560079575,0.08858710527420044,-0.03179074451327324,-0.15455739200115204,-0.07962669432163239,-0.008605236187577248,-0.048554323613643646,-0.15604396164417267,0.20011845231056213,-0.09278354048728943,0.06232457607984543,-0.007192648947238922,-0.2594919502735138,0.009969375096261501,-0.013010621070861816,0.03673786297440529,-0.2491285502910614,-0.10294239223003387,-0.12999798357486725,-0.09018218517303467,0.06448336690664291,0.07977825403213501,-0.01676243171095848,0.06430716067552567,-0.12180858850479126,-0.2815951406955719,-0.1391323208808899,-0.05604220926761627,0.1805429309606552,-0.12754644453525543,0.02325456216931343,0.005450854077935219,-0.20673209428787231,-0.08265837281942368,-0.009419554844498634,0.02977627143263817,-0.07733755558729172,-0.0579880066215992,0.21295464038848877,0.03978212550282478,-0.15986362099647522,0.032273851335048676,0.02540915459394455,0.26523974537849426,0.1995282918214798,0.14391514658927917,0.006152098998427391,-0.05878813937306404,0.13127104938030243,-0.2943243980407715,0.060344550758600235,0.2006744146347046,0.05539620295166969,0.014915602281689644,0.12380978465080261,-0.2310950756072998,-0.030308960005640984,0.08754054456949234,-0.20496957004070282,0.11233150213956833,0.07994355261325836,-0.03372470661997795,-0.04128953814506531,-0.011669086292386055,0.1379074901342392,0.07901044189929962,-0.11775407940149307,-0.09983723610639572,0.16903802752494812,-0.21505983173847198,-0.037720538675785065,0.03172232210636139,-0.045652881264686584,-0.1520080417394638,-0.25436702370643616,-0.022037683054804802,0.43625834584236145,0.17053675651550293,-0.12782332301139832,0.0630718544125557,-0.0592963844537735,-0.04611346125602722,0.12262936681509018,0.027042532339692116,-0.180118590593338,0.02952646277844906,-0.04521830752491951,0.0919441282749176,0.1495673805475235,0.04369015619158745,-0.024124929681420326,0.2336878925561905,0.05677725002169609,0.04520247504115105,0.04508419707417488,0.055620234459638596,-0.1454595923423767,-0.08251366019248962,-0.13506054878234863,-0.016787629574537277,0.14140498638153076,-0.020222358405590057,0.04187755659222603,0.1750601828098297,-0.126263827085495,0.25617626309394836,0.030510110780596733,-0.05908145383000374,-0.0521705225110054,0.012597564607858658,-0.14347682893276215,0.004812332335859537,0.1814747005701065,-0.25864937901496887,0.1524052619934082,0.20389169454574585,-0.07085525989532471,0.11514843255281448,0.07777942717075348,0.02057535946369171,0.023909734562039375,0.030880481004714966,-0.17735354602336884,-0.15624456107616425,0.059510067105293274,-0.032948363572359085,0.09431907534599304,0.008640521205961704
4,-0.08848700672388077,0.06153634190559387,-0.039855193346738815,-0.08889952301979065,-0.12820976972579956,0.03282714635133743,0.03545389696955681,-0.08248903602361679,0.1580353081226349,-0.09199753403663635,0.07039602845907211,-0.02523278445005417,-0.22528184950351715,-0.06332122534513474,0.029182247817516327,0.08569568395614624,-0.19002293050289154,-0.1455310583114624,-0.06895102560520172,-0.13462719321250916,0.08479978889226913,0.05276104807853699,-0.01177931111305952,0.09015367180109024,-0.1833193600177765,-0.3062140643596649,-0.09853445738554001,-0.07507041096687317,0.12626489996910095,-0.10764759033918381,-0.05642842501401901,0.021106386557221413,-0.23775635659694672,-0.10907293856143951,0.004448864609003067,0.0891796126961708,0.0057876454666256905,-0.07288473099470139,0.12907037138938904,0.0441480316221714,-0.14721280336380005,0.03457864746451378,0.09093103557825089,0.2872706353664398,0.21881423890590668,0.1076013520359993,-0.02548740990459919,-0.015067688189446926,0.11536829173564911,-0.25276869535446167,0.13688142597675323,0.115197092294693,-0.028665214776992798,0.025116320699453354,0.09730400890111923,-0.21239423751831055,-0.010391276329755783,0.06700675934553146,-0.1715548187494278,0.07744165509939194,0.04045930132269859,-0.014662321656942368,-0.004213837906718254,0.00039327924605458975,0.1570424735546112,0.08734142780303955,-0.01788593828678131,-0.1747220903635025,0.16197285056114197,-0.21919147670269012,-0.0655507892370224,-0.008802399039268494,-0.10203910619020462,-0.0805564820766449,-0.3103209435939789,0.028592152521014214,0.4127306342124939,0.18262185156345367,-0.12605160474777222,0.09503386914730072,-0.050706759095191956,-0.006486032158136368,0.21769754588603973,0.039180975407361984,-0.03829462081193924,0.008017279207706451,-0.11831869184970856,0.11143435537815094,0.18593734502792358,0.03784330189228058,-0.08737016469240189,0.2240564227104187,0.02794438973069191,0.010825029574334621,0.1028783991932869,0.06002329662442207,-0.16321499645709991,-0.0034763170406222343,-0.19097046554088593,-0.06379243731498718,0.14594681560993195,-0.0076471958309412,0.019297098740935326,0.20928557217121124,-0.1748122125864029,0.14889314770698547,0.009844034910202026,-0.025927580893039703,-0.05586707592010498,-0.010685935616493225,-0.1843792051076889,0.024270659312605858,0.12113007158041,-0.22515055537223816,0.18326367437839508,0.1882522702217102,-0.031993042677640915,0.11433658003807068,0.10426563024520874,-0.01917598955333233,0.06618868559598923,-0.017823433503508568,-0.1948811560869217,-0.07722573727369308,0.06405223906040192,-0.03428226336836815,0.09515725821256638,0.07296399027109146
5,-0.09990093111991882,0.08019289374351501,-0.02086581289768219,0.02122105471789837,-0.13207972049713135,-0.08056945353746414,-0.019167166203260422,-0.12614019215106964,0.1913001835346222,-0.03272082656621933,0.11195582151412964,-0.00044863857328891754,-0.22765041887760162,-0.018158206716179848,-0.03310089558362961,0.07727329432964325,-0.14455722272396088,-0.12108413130044937,-0.13692493736743927,-0.08647917956113815,0.008961344137787819,0.025684412568807602,0.077784463763237,0.05468078702688217,-0.14339977502822876,-0.33340075612068176,-0.11521773785352707,-0.05785542353987694,0.09465395659208298,-0.05274561420083046,-0.0050326017662882805,0.029843341559171677,-0.21600322425365448,-0.11761033535003662,0.015545634552836418,0.06730034202337265,-0.023532286286354065,-0.04904220253229141,0.2279873490333557,-0.0360414981842041,-0.17463648319244385,0.04337962716817856,0.032915856689214706,0.30092853307724,0.14842858910560608,0.08388856798410416,0.0561848022043705,-0.0705987736582756,0.12988759577274323,-0.18120993673801422,0.10111619532108307,0.21742817759513855,0.05243748426437378,0.006373396143317223,0.09585332870483398,-0.1364009976387024,0.02557525411248207,0.19983161985874176,-0.20271308720111847,0.11335907131433487,0.09099167585372925,-0.02302759326994419,0.037038207054138184,-0.06640077382326126,0.16385720670223236,0.04528340697288513,-0.0549720861017704,-0.11942256987094879,0.166050985455513,-0.18877533078193665,-0.03415970131754875,-0.01006891019642353,-0.12101322412490845,-0.20746561884880066,-0.39267829060554504,0.017159653827548027,0.4062550663948059,0.19136811792850494,-0.10072097182273865,0.08528522402048111,-0.07735840976238251,-0.0451168455183506,0.02407444268465042,0.010099763050675392,-0.1536387950181961,0.017628781497478485,-0.17730726301670074,0.0823061391711235,0.22134311497211456,0.041925497353076935,-0.04107729718089104,0.20632103085517883,0.03393755108118057,-0.056931957602500916,0.01754434034228325,0.0758928433060646,-0.20632752776145935,-0.04378892108798027,-0.14269566535949707,-0.009380691684782505,0.11539709568023682,-0.09551555663347244,0.04340042546391487,0.14655084908008575,-0.19989535212516785,0.15804699063301086,-0.03412299230694771,-0.023092832416296005,-0.0741611197590828,0.03399894759058952,-0.14803951978683472,-0.019598834216594696,0.17747727036476135,-0.19826167821884155,0.22661317884922028,0.17059773206710815,0.03904065862298012,0.1562582403421402,0.057730451226234436,0.040278077125549316,-0.04480302706360817,0.02764648199081421,-0.13240395486354828,-0.14299339056015015,0.014907820150256157,-0.015550674870610237,0.14673805236816406,0.14898741245269775
6,-0.14765378832817078,0.12556177377700806,-0.08815804123878479,0.003791764145717025,-0.14910876750946045,-0.0033057997934520245,0.0003827568143606186,-0.14494581520557404,0.17944110929965973,-0.042896904051303864,0.12124987691640854,-0.04392983019351959,-0.2738734781742096,-0.03754456713795662,-0.07118935883045197,0.10034814476966858,-0.16390855610370636,-0.12194482237100601,-0.056482166051864624,-0.11326481401920319,0.11378581076860428,0.018733851611614227,-0.009362449869513512,0.06840484589338303,-0.19788961112499237,-0.25742146372795105,-0.06636834889650345,-0.09855353087186813,0.06394846737384796,-0.1402159482240677,0.013585096225142479,0.06371990591287613,-0.25621941685676575,-0.08375094830989838,-0.021249862387776375,0.010235238820314407,0.01988261379301548,-0.004913336597383022,0.16127830743789673,-0.04310353472828865,-0.1431417018175125,0.05796698480844498,0.0763162299990654,0.2187126874923706,0.139597550034523,0.009282443672418594,0.016387950628995895,-0.09120649844408035,0.0781349390745163,-0.20097574591636658,0.025771843269467354,0.17026552557945251,0.026127971708774567,0.02961304411292076,0.09548376500606537,-0.17884013056755066,-0.05352127552032471,0.11170948296785355,-0.15561281144618988,0.13503462076187134,0.06131531298160553,0.01482447236776352,-0.024317078292369843,-0.03292601928114891,0.1200089231133461,0.07468833029270172,-0.01903201825916767,-0.17474260926246643,0.21875379979610443,-0.18233095109462738,-0.06542715430259705,0.05691569298505783,-0.06631506979465485,-0.18736521899700165,-0.30931800603866577,0.03141409158706665,0.3718925714492798,0.17434030771255493,-0.1328054666519165,0.09268476814031601,-0.06334421038627625,-0.026377107948064804,0.07208191603422165,-0.03302935138344765,-0.07763442397117615,-0.025317953899502754,-0.10241349041461945,0.1190076619386673,0.20896203815937042,0.05463043600320816,-0.0470791719853878,0.23422716557979584,0.03211701288819313,-0.029068555682897568,0.04693014547228813,0.09026534110307693,-0.15133924782276154,-0.04573182016611099,-0.12449055910110474,-0.029503341764211655,0.09828054159879684,-0.0895947590470314,0.028967607766389847,0.19438962638378143,-0.1276620328426361,0.109532929956913,-0.03894389048218727,-0.014838498085737228,-0.11678232997655869,0.08872517198324203,-0.12082245945930481,0.06416244804859161,0.12448472529649734,-0.22411087155342102,0.2866595983505249,0.11854897439479828,-0.04116622358560562,0.08443690836429596,0.03595865145325661,0.022926218807697296,0.018910428509116173,-0.00595439225435257,-0.12990842759609222,-0.14824765920639038,0.04081843048334122,-0.0657740980386734,0.05505414679646492,0.0705755427479744
7,0.0020134346559643745,0.010650767013430595,-0.0074536497704684734,-0.06240381672978401,-0.13775162398815155,-0.00804811716079712,0.018527979031205177,-0.05376558378338814,0.19991789758205414,-0.0645652562379837,0.0965447947382927,0.04314247518777847,-0.17643418908119202,-0.014786407351493835,0.012420598417520523,0.07737790048122406,-0.21597595512866974,-0.14038681983947754,-0.02528984472155571,-0.13596399128437042,0.04218614846467972,0.0738043487071991,0.0030283182859420776,0.04811619967222214,-0.1908785104751587,-0.29183509945869446,-0.13370545208454132,-0.0902421772480011,0.16300667822360992,-0.1430141031742096,-0.005549405701458454,0.02517692930996418,-0.21911494433879852,-0.08318115770816803,0.027845419943332672,0.04458259791135788,-0.07070989161729813,-0.0997433066368103,0.1263207495212555,0.11972641199827194,-0.15243394672870636,0.056835632771253586,0.013560629449784756,0.34451672434806824,0.22651337087154388,0.11546947807073593,0.008662370964884758,-0.004036008380353451,0.10280922800302505,-0.27771344780921936,0.11064010858535767,0.11675626039505005,-0.033263444900512695,0.01264126505702734,0.1048906072974205,-0.162184476852417,-0.05061815679073334,0.09760808944702148,-0.19597820937633514,0.11929064989089966,0.058598391711711884,0.0022044386714696884,0.01232034619897604,-0.03221943974494934,0.13880497217178345,0.07719014585018158,-0.05484204366803169,-0.09848526120185852,0.16531363129615784,-0.2440156638622284,-0.0846438780426979,-0.005226766690611839,-0.08115720003843307,-0.13058920204639435,-0.28788384795188904,0.007494572550058365,0.43461430072784424,0.1799802929162979,-0.07789409160614014,0.06610816717147827,-0.004943397361785173,0.04116345942020416,0.1652367264032364,0.052460912615060806,-0.06307324022054672,0.047844260931015015,-0.09148156642913818,0.0918983593583107,0.18817386031150818,0.0170885156840086,-0.07647105306386948,0.213572695851326,-0.01959296688437462,0.007306456565856934,0.08248304575681686,0.0519193559885025,-0.11444175988435745,-0.028462650254368782,-0.18083329498767853,-0.07412336766719818,0.0867878869175911,-0.02331925928592682,0.0294483732432127,0.185506671667099,-0.1439390778541565,0.16988126933574677,0.024120109155774117,-0.05584327504038811,-0.06350695341825485,0.027908097952604294,-0.1624147593975067,0.011304262094199657,0.13489890098571777,-0.25925248861312866,0.19755271077156067,0.22794018685817719,-0.02907092124223709,0.11493398249149323,0.036806054413318634,-0.03300343453884125,-0.006701686419546604,-0.051276929676532745,-0.1487886607646942,-0.09527797251939774,-0.021260881796479225,-0.0055114710703492165,0.07710271328687668,0.035275235772132874
8,-0.10705673694610596,0.10043275356292725,0.03752288594841957,-0.04549477994441986,-0.05825234204530716,0.031168147921562195,-0.05273427069187164,-0.10154017060995102,0.20670630037784576,-0.04673698544502258,0.07936059683561325,0.06345648318529129,-0.12222711741924286,-0.04025301709771156,-0.05652020499110222,0.007179060950875282,-0.21161043643951416,-0.11824476718902588,-0.034356195479631424,-0.06205560266971588,0.050836607813835144,0.06981543451547623,0.03601378574967384,0.04037261754274368,-0.2041856199502945,-0.27765727043151855,-0.15058809518814087,-0.13185471296310425,0.10612838715314865,-0.10657113790512085,-0.0040686894208192825,0.020032372325658798,-0.18679261207580566,-0.08719632029533386,0.017801662907004356,0.08315955847501755,-0.030464690178632736,-0.004067058674991131,0.1543169617652893,0.033405713737010956,-0.09692609310150146,0.08536992222070694,0.05757594108581543,0.3217414617538452,0.22136063873767853,0.13751724362373352,-0.00776449590921402,-0.07616138458251953,0.13349729776382446,-0.24747081100940704,0.12434367835521698,0.14378337562084198,0.0134350024163723,0.03606723994016647,0.16417087614536285,-0.17188112437725067,-0.015476549975574017,-0.0029602162539958954,-0.1688942015171051,0.12969860434532166,0.009746230207383633,0.021494068205356598,-0.013408875092864037,0.01214097160845995,0.10979443788528442,0.11792099475860596,-0.044744621962308884,-0.1360575556755066,0.1506441831588745,-0.23734809458255768,-0.037295516580343246,0.058634623885154724,-0.03841773048043251,-0.136470228433609,-0.2426680326461792,0.014354940503835678,0.4740546941757202,0.17805755138397217,-0.1338435858488083,0.10138947516679764,-0.03363771364092827,-0.07846017926931381,0.10449529439210892,0.05945824831724167,-0.15897995233535767,0.0778273195028305,-0.06469032168388367,0.08683314174413681,0.17534996569156647,0.0573316290974617,-0.04036574438214302,0.21694444119930267,0.04352303221821785,0.02188912406563759,0.12908931076526642,0.03625399246811867,-0.1270727813243866,-0.01818310096859932,-0.20803780853748322,-0.055272236466407776,0.10328742861747742,-0.018976297229528427,0.026288719847798347,0.13021576404571533,-0.13919775187969208,0.16210398077964783,0.023021986708045006,-0.08782783895730972,-0.05199957266449928,0.03072396293282509,-0.18652351200580597,0.005411944817751646,0.18654774129390717,-0.2652325928211212,0.15277981758117676,0.1308201104402542,-0.0483308769762516,0.1452445387840271,0.09950712323188782,0.05094008147716522,0.023508546873927116,0.03462285175919533,-0.07613927125930786,-0.09787580370903015,0.01407136395573616,-0.029581135138869286,0.07720926403999329,0.027344435453414917
9,-0.020105453208088875,0.07327383011579514,0.06004231795668602,-0.0615856796503067,-0.04958880692720413,-0.001689903438091278,0.012299132533371449,-0.1026967465877533,0.24684515595436096,-0.040182530879974365,0.1614406704902649,-0.017340943217277527,-0.22032064199447632,-0.0936327576637268,0.014087001793086529,0.09178654849529266,-0.20057858526706696,-0.1150095984339714,-0.06436427682638168,-0.09271007776260376,0.0968695878982544,0.07272090762853622,0.024480381980538368,0.008587694726884365,-0.16226215660572052,-0.3768589198589325,-0.07675071805715561,-0.07694575190544128,0.1639118492603302,-0.06683846563100815,0.036354802548885345,0.02879944071173668,-0.18119379878044128,-0.08556465804576874,0.014184643514454365,0.05351807177066803,-0.06176591292023659,-0.12408476322889328,0.16899001598358154,0.08746573328971863,-0.13704830408096313,0.015760375186800957,-0.025136396288871765,0.2950848937034607,0.1799933761358261,0.09939316660165787,0.035386648029088974,-0.06919141113758087,0.14335083961486816,-0.2816806137561798,0.1153215691447258,0.1200164183974266,0.0091507313773036,0.06030059605836868,0.1927785575389862,-0.1895204335451126,-0.04808887094259262,0.09155590832233429,-0.2407330870628357,0.09096217900514603,0.013521729037165642,0.04250019043684006,0.046073369681835175,-0.11414690315723419,0.13931246101856232,0.07394062727689743,-0.07737020403146744,-0.057933494448661804,0.15089993178844452,-0.17086252570152283,-0.025731900706887245,0.02514810301363468,-0.06154700368642807,-0.11917837709188461,-0.2898392081260681,0.030874693766236305,0.44791150093078613,0.1522626429796219,-0.1632853001356125,-0.0635543167591095,-0.01887003518640995,-0.050763484090566635,0.11233752965927124,0.02778814733028412,-0.07714421302080154,0.011958791874349117,-0.06772724539041519,0.0011298861354589462,0.16891276836395264,0.02177968993782997,-0.055293552577495575,0.2903226315975189,-0.0020818449556827545,-0.003804965876042843,0.03362118452787399,0.022664597257971764,-0.159102201461792,0.01678149402141571,-0.13384655117988586,-0.07351534068584442,0.06775973737239838,-0.06832347810268402,0.0504828505218029,0.14335237443447113,-0.1732363998889923,0.18516692519187927,0.036833301186561584,-0.04011944681406021,0.000308724120259285,0.033527225255966187,-0.15840163826942444,-0.029733741655945778,0.17259202897548676,-0.24666844308376312,0.16048374772071838,0.1896817684173584,0.03833078593015671,0.1546941101551056,-0.008953554555773735,0.04252344369888306,-0.022135760635137558,-0.007112580351531506,-0.0898706465959549,-0.0874539315700531,-0.028409739956259727,0.011430979706346989,0.007881413213908672,0.052096813917160034
